nome;ano;sexo;n
Ervália (MG);2010;Mulheres;323
Esmeraldas (MG);2010;Total;11479
Esmeraldas (MG);2010;Homens;5852
Esmeraldas (MG);2010;Mulheres;5627
Espera Feliz (MG);2010;Total;2677
Espera Feliz (MG);2010;Homens;1404
Espera Feliz (MG);2010;Mulheres;1273
Espinosa (MG);2010;Total;1008
Espinosa (MG);2010;Homens;462
Espinosa (MG);2010;Mulheres;546
Espírito Santo do Dourado (MG);2010;Total;301
Espírito Santo do Dourado (MG);2010;Homens;194
Espírito Santo do Dourado (MG);2010;Mulheres;107
Estiva (MG);2010;Total;401
Estiva (MG);2010;Homens;190
Estiva (MG);2010;Mulheres;211
Estrela Dalva (MG);2010;Total;179
Estrela Dalva (MG);2010;Homens;88
Estrela Dalva (MG);2010;Mulheres;91
Estrela do Indaiá (MG);2010;Total;306
Estrela do Indaiá (MG);2010;Homens;142
Estrela do Indaiá (MG);2010;Mulheres;164
Estrela do Sul (MG);2010;Total;1342
Estrela do Sul (MG);2010;Homens;704
Estrela do Sul (MG);2010;Mulheres;638
Eugenópolis (MG);2010;Total;676
Eugenópolis (MG);2010;Homens;309
Eugenópolis (MG);2010;Mulheres;367
Ewbank da Câmara (MG);2010;Total;280
Ewbank da Câmara (MG);2010;Homens;156
Ewbank da Câmara (MG);2010;Mulheres;123
Extrema (MG);2010;Total;5126
Extrema (MG);2010;Homens;2678
Extrema (MG);2010;Mulheres;2448
Fama (MG);2010;Total;365
Fama (MG);2010;Homens;191
Fama (MG);2010;Mulheres;174
Faria Lemos (MG);2010;Total;330
Faria Lemos (MG);2010;Homens;158
Faria Lemos (MG);2010;Mulheres;172
Felício dos Santos (MG);2010;Total;351
Felício dos Santos (MG);2010;Homens;178
Felício dos Santos (MG);2010;Mulheres;173
São Gonçalo do Rio Preto (MG);2010;Total;185
São Gonçalo do Rio Preto (MG);2010;Homens;76
São Gonçalo do Rio Preto (MG);2010;Mulheres;109
Felisburgo (MG);2010;Total;325
Felisburgo (MG);2010;Homens;162
Felisburgo (MG);2010;Mulheres;164
Felixlândia (MG);2010;Total;986
Felixlândia (MG);2010;Homens;503
Felixlândia (MG);2010;Mulheres;482
Fernandes Tourinho (MG);2010;Total;489
Fernandes Tourinho (MG);2010;Homens;264
Fernandes Tourinho (MG);2010;Mulheres;226
Ferros (MG);2010;Total;386
Ferros (MG);2010;Homens;224
Ferros (MG);2010;Mulheres;163
Fervedouro (MG);2010;Total;762
Fervedouro (MG);2010;Homens;341
Fervedouro (MG);2010;Mulheres;421
Florestal (MG);2010;Total;971
Florestal (MG);2010;Homens;448
Florestal (MG);2010;Mulheres;523
Formiga (MG);2010;Total;2799
Formiga (MG);2010;Homens;1436
Formiga (MG);2010;Mulheres;1363
Formoso (MG);2010;Total;761
Formoso (MG);2010;Homens;405
Formoso (MG);2010;Mulheres;356
Fortaleza de Minas (MG);2010;Total;434
Fortaleza de Minas (MG);2010;Homens;217
Fortaleza de Minas (MG);2010;Mulheres;217
Fortuna de Minas (MG);2010;Total;426
Fortuna de Minas (MG);2010;Homens;221
Fortuna de Minas (MG);2010;Mulheres;205
Francisco Badaró (MG);2010;Total;303
Francisco Badaró (MG);2010;Homens;118
Francisco Badaró (MG);2010;Mulheres;185
Francisco Dumont (MG);2010;Total;512
Francisco Dumont (MG);2010;Homens;296
Francisco Dumont (MG);2010;Mulheres;215
Francisco Sá (MG);2010;Total;1713
Francisco Sá (MG);2010;Homens;997
Francisco Sá (MG);2010;Mulheres;716
Franciscópolis (MG);2010;Total;234
Franciscópolis (MG);2010;Homens;109
Franciscópolis (MG);2010;Mulheres;125
Frei Gaspar (MG);2010;Total;239
Frei Gaspar (MG);2010;Homens;102
Frei Gaspar (MG);2010;Mulheres;137
Frei Inocêncio (MG);2010;Total;1209
Frei Inocêncio (MG);2010;Homens;570
Frei Inocêncio (MG);2010;Mulheres;639
Frei Lagonegro (MG);2010;Total;257
Frei Lagonegro (MG);2010;Homens;116
Frei Lagonegro (MG);2010;Mulheres;142
Fronteira (MG);2010;Total;3141
Fronteira (MG);2010;Homens;1679
Fronteira (MG);2010;Mulheres;1461
Fronteira dos Vales (MG);2010;Total;201
Fronteira dos Vales (MG);2010;Homens;98
Fronteira dos Vales (MG);2010;Mulheres;103
Fruta de Leite (MG);2010;Total;203
Fruta de Leite (MG);2010;Homens;103
Fruta de Leite (MG);2010;Mulheres;100
Frutal (MG);2010;Total;4246
Frutal (MG);2010;Homens;2326
Frutal (MG);2010;Mulheres;1920
Funilândia (MG);2010;Total;542
Funilândia (MG);2010;Homens;271
Funilândia (MG);2010;Mulheres;271
Galiléia (MG);2010;Total;740
Galiléia (MG);2010;Homens;376
Galiléia (MG);2010;Mulheres;364
Gameleiras (MG);2010;Total;431
Gameleiras (MG);2010;Homens;224
Gameleiras (MG);2010;Mulheres;208
Glaucilândia (MG);2010;Total;161
Glaucilândia (MG);2010;Homens;63
Glaucilândia (MG);2010;Mulheres;98
Goiabeira (MG);2010;Total;280
Goiabeira (MG);2010;Homens;134
Goiabeira (MG);2010;Mulheres;146
Goianá (MG);2010;Total;505
Goianá (MG);2010;Homens;263
Goianá (MG);2010;Mulheres;243
Gonçalves (MG);2010;Total;414
Gonçalves (MG);2010;Homens;211
Gonçalves (MG);2010;Mulheres;203
Gonzaga (MG);2010;Total;344
Gonzaga (MG);2010;Homens;178
Gonzaga (MG);2010;Mulheres;166
Gouveia (MG);2010;Total;747
Gouveia (MG);2010;Homens;362
Gouveia (MG);2010;Mulheres;385
Governador Valadares (MG);2010;Total;15673
Governador Valadares (MG);2010;Homens;7663
Governador Valadares (MG);2010;Mulheres;8010
Grão Mogol (MG);2010;Total;784
Grão Mogol (MG);2010;Homens;392
Grão Mogol (MG);2010;Mulheres;392
Grupiara (MG);2010;Total;110
Grupiara (MG);2010;Homens;50
Grupiara (MG);2010;Mulheres;60
Guanhães (MG);2010;Total;3006
Guanhães (MG);2010;Homens;1420
Guanhães (MG);2010;Mulheres;1586
Guapé (MG);2010;Total;933
Guapé (MG);2010;Homens;455
Guapé (MG);2010;Mulheres;478
Guaraciaba (MG);2010;Total;395
Guaraciaba (MG);2010;Homens;194
Guaraciaba (MG);2010;Mulheres;201
Guaraciama (MG);2010;Total;285
Guaraciama (MG);2010;Homens;128
Guaraciama (MG);2010;Mulheres;158
Guaranésia (MG);2010;Total;1621
Guaranésia (MG);2010;Homens;890
Guaranésia (MG);2010;Mulheres;731
Guarani (MG);2010;Total;474
Guarani (MG);2010;Homens;212
Guarani (MG);2010;Mulheres;262
Guarará (MG);2010;Total;277
Guarará (MG);2010;Homens;127
Guarará (MG);2010;Mulheres;150
Guarda-Mor (MG);2010;Total;894
Guarda-Mor (MG);2010;Homens;454
Guarda-Mor (MG);2010;Mulheres;440
Guaxupé (MG);2010;Total;3142
Guaxupé (MG);2010;Homens;1599
Guaxupé (MG);2010;Mulheres;1543
Guidoval (MG);2010;Total;469
Guidoval (MG);2010;Homens;243
Guidoval (MG);2010;Mulheres;226
Guimarânia (MG);2010;Total;625
Guimarânia (MG);2010;Homens;337
Guimarânia (MG);2010;Mulheres;288
Guiricema (MG);2010;Total;364
Guiricema (MG);2010;Homens;190
Guiricema (MG);2010;Mulheres;174
Gurinhatã (MG);2010;Total;714
Gurinhatã (MG);2010;Homens;389
Gurinhatã (MG);2010;Mulheres;325
Heliodora (MG);2010;Total;353
Heliodora (MG);2010;Homens;177
Heliodora (MG);2010;Mulheres;175
Iapu (MG);2010;Total;599
Iapu (MG);2010;Homens;311
Iapu (MG);2010;Mulheres;288
Ibertioga (MG);2010;Total;297
Ibertioga (MG);2010;Homens;151
Ibertioga (MG);2010;Mulheres;146
Ibiá (MG);2010;Total;1530
Ibiá (MG);2010;Homens;866
Ibiá (MG);2010;Mulheres;664
Ibiaí (MG);2010;Total;574
Ibiaí (MG);2010;Homens;310
Ibiaí (MG);2010;Mulheres;264
Ibiracatu (MG);2010;Total;186
Ibiracatu (MG);2010;Homens;101
Ibiracatu (MG);2010;Mulheres;85
Ibiraci (MG);2010;Total;1097
Ibiraci (MG);2010;Homens;650
Ibiraci (MG);2010;Mulheres;447
Ibirité (MG);2010;Total;17662
Ibirité (MG);2010;Homens;8634
Ibirité (MG);2010;Mulheres;9028
Ibitiúra de Minas (MG);2010;Total;462
Ibitiúra de Minas (MG);2010;Homens;244
Ibitiúra de Minas (MG);2010;Mulheres;218
Ibituruna (MG);2010;Total;148
Ibituruna (MG);2010;Homens;67
Ibituruna (MG);2010;Mulheres;81
Icaraí de Minas (MG);2010;Total;454
Icaraí de Minas (MG);2010;Homens;243
Icaraí de Minas (MG);2010;Mulheres;211
Igarapé (MG);2010;Total;5475
Igarapé (MG);2010;Homens;2714
Igarapé (MG);2010;Mulheres;2761
Igaratinga (MG);2010;Total;1324
Igaratinga (MG);2010;Homens;666
Igaratinga (MG);2010;Mulheres;658
Iguatama (MG);2010;Total;537
Iguatama (MG);2010;Homens;283
Iguatama (MG);2010;Mulheres;254
Ijaci (MG);2010;Total;382
Ijaci (MG);2010;Homens;190
Ijaci (MG);2010;Mulheres;192
Ilicínea (MG);2010;Total;699
Ilicínea (MG);2010;Homens;367
Ilicínea (MG);2010;Mulheres;332
Imbé de Minas (MG);2010;Total;590
Imbé de Minas (MG);2010;Homens;285
Imbé de Minas (MG);2010;Mulheres;306
Inconfidentes (MG);2010;Total;363
Inconfidentes (MG);2010;Homens;157
Inconfidentes (MG);2010;Mulheres;207
Indaiabira (MG);2010;Total;241
Indaiabira (MG);2010;Homens;129
Indaiabira (MG);2010;Mulheres;113
Indianópolis (MG);2010;Total;658
Indianópolis (MG);2010;Homens;342
Indianópolis (MG);2010;Mulheres;316
Ingaí (MG);2010;Total;286
Ingaí (MG);2010;Homens;163
Ingaí (MG);2010;Mulheres;123
Inhapim (MG);2010;Total;1802
Inhapim (MG);2010;Homens;834
Inhapim (MG);2010;Mulheres;968
Inhaúma (MG);2010;Total;658
Inhaúma (MG);2010;Homens;300
Inhaúma (MG);2010;Mulheres;358
Inimutaba (MG);2010;Total;500
Inimutaba (MG);2010;Homens;250
Inimutaba (MG);2010;Mulheres;250
Ipaba (MG);2010;Total;2121
Ipaba (MG);2010;Homens;1263
Ipaba (MG);2010;Mulheres;858
Ipanema (MG);2010;Total;1878
Ipanema (MG);2010;Homens;948
Ipanema (MG);2010;Mulheres;929
Ipatinga (MG);2010;Total;20432
Ipatinga (MG);2010;Homens;10188
Ipatinga (MG);2010;Mulheres;10244
Ipiaçu (MG);2010;Total;606
Ipiaçu (MG);2010;Homens;335
Ipiaçu (MG);2010;Mulheres;270
Ipuiúna (MG);2010;Total;482
Ipuiúna (MG);2010;Homens;246
Ipuiúna (MG);2010;Mulheres;236
Iraí de Minas (MG);2010;Total;727
Iraí de Minas (MG);2010;Homens;357
Iraí de Minas (MG);2010;Mulheres;369
Itabira (MG);2010;Total;4158
Itabira (MG);2010;Homens;1970
Itabira (MG);2010;Mulheres;2188
Itabirinha (MG);2010;Total;939
Itabirinha (MG);2010;Homens;490
Itabirinha (MG);2010;Mulheres;449
Itabirito (MG);2010;Total;3332
Itabirito (MG);2010;Homens;1669
Itabirito (MG);2010;Mulheres;1662
Itacambira (MG);2010;Total;237
Itacambira (MG);2010;Homens;128
Itacambira (MG);2010;Mulheres;109
Itacarambi (MG);2010;Total;924
Itacarambi (MG);2010;Homens;423
Itacarambi (MG);2010;Mulheres;501
Itaguara (MG);2010;Total;749
Itaguara (MG);2010;Homens;371
Itaguara (MG);2010;Mulheres;377
Itaipé (MG);2010;Total;808
Itaipé (MG);2010;Homens;391
Itaipé (MG);2010;Mulheres;417
Itajubá (MG);2010;Total;7091
Itajubá (MG);2010;Homens;3637
Itajubá (MG);2010;Mulheres;3454
Itamarandiba (MG);2010;Total;1686
Itamarandiba (MG);2010;Homens;880
Itamarandiba (MG);2010;Mulheres;807
Itamarati de Minas (MG);2010;Total;307
Itamarati de Minas (MG);2010;Homens;168
Itamarati de Minas (MG);2010;Mulheres;139
Itambacuri (MG);2010;Total;1169
Itambacuri (MG);2010;Homens;599
Itambacuri (MG);2010;Mulheres;571
Itambé do Mato Dentro (MG);2010;Total;31
Itambé do Mato Dentro (MG);2010;Homens;15
Itambé do Mato Dentro (MG);2010;Mulheres;16
Itamogi (MG);2010;Total;621
Itamogi (MG);2010;Homens;319
Itamogi (MG);2010;Mulheres;302
Itamonte (MG);2010;Total;1349
Itamonte (MG);2010;Homens;777
Itamonte (MG);2010;Mulheres;572
Itanhandu (MG);2010;Total;1393
Itanhandu (MG);2010;Homens;741
Itanhandu (MG);2010;Mulheres;652
Itanhomi (MG);2010;Total;914
Itanhomi (MG);2010;Homens;484
Itanhomi (MG);2010;Mulheres;430
Itaobim (MG);2010;Total;1220
Itaobim (MG);2010;Homens;606
Itaobim (MG);2010;Mulheres;613
Itapagipe (MG);2010;Total;1434
Itapagipe (MG);2010;Homens;880
Itapagipe (MG);2010;Mulheres;554
Itapecerica (MG);2010;Total;996
Itapecerica (MG);2010;Homens;508
Itapecerica (MG);2010;Mulheres;488
Itapeva (MG);2010;Total;1118
Itapeva (MG);2010;Homens;563
Itapeva (MG);2010;Mulheres;555
Itatiaiuçu (MG);2010;Total;1334
Itatiaiuçu (MG);2010;Homens;716
Itatiaiuçu (MG);2010;Mulheres;618
Itaú de Minas (MG);2010;Total;1331
Itaú de Minas (MG);2010;Homens;670
Itaú de Minas (MG);2010;Mulheres;661
Itaúna (MG);2010;Total;4331
Itaúna (MG);2010;Homens;2172
Itaúna (MG);2010;Mulheres;2160
Itaverava (MG);2010;Total;223
Itaverava (MG);2010;Homens;112
Itaverava (MG);2010;Mulheres;111
Itinga (MG);2010;Total;537
Itinga (MG);2010;Homens;308
Itinga (MG);2010;Mulheres;229
Itueta (MG);2010;Total;567
Itueta (MG);2010;Homens;299
Itueta (MG);2010;Mulheres;269
Ituiutaba (MG);2010;Total;10549
Ituiutaba (MG);2010;Homens;5716
Ituiutaba (MG);2010;Mulheres;4833
Itumirim (MG);2010;Total;209
Itumirim (MG);2010;Homens;81
Itumirim (MG);2010;Mulheres;127
Iturama (MG);2010;Total;3902
Iturama (MG);2010;Homens;2054
Iturama (MG);2010;Mulheres;1848
Itutinga (MG);2010;Total;175
Itutinga (MG);2010;Homens;91
Itutinga (MG);2010;Mulheres;84
Jaboticatubas (MG);2010;Total;1984
Jaboticatubas (MG);2010;Homens;986
Jaboticatubas (MG);2010;Mulheres;997
Jacinto (MG);2010;Total;697
Jacinto (MG);2010;Homens;362
Jacinto (MG);2010;Mulheres;335
Jacuí (MG);2010;Total;687
Jacuí (MG);2010;Homens;325
Jacuí (MG);2010;Mulheres;362
Jacutinga (MG);2010;Total;2055
Jacutinga (MG);2010;Homens;1080
Jacutinga (MG);2010;Mulheres;976
Jaguaraçu (MG);2010;Total;429
Jaguaraçu (MG);2010;Homens;221
Jaguaraçu (MG);2010;Mulheres;208
Jaíba (MG);2010;Total;3310
Jaíba (MG);2010;Homens;1762
Jaíba (MG);2010;Mulheres;1548
Jampruca (MG);2010;Total;276
Jampruca (MG);2010;Homens;145
Jampruca (MG);2010;Mulheres;131
Janaúba (MG);2010;Total;3341
Janaúba (MG);2010;Homens;1561
Janaúba (MG);2010;Mulheres;1780
Januária (MG);2010;Total;2280
Januária (MG);2010;Homens;976
Januária (MG);2010;Mulheres;1304
Japaraíba (MG);2010;Total;464
Japaraíba (MG);2010;Homens;258
Japaraíba (MG);2010;Mulheres;206
Japonvar (MG);2010;Total;372
Japonvar (MG);2010;Homens;160
Japonvar (MG);2010;Mulheres;212
Jeceaba (MG);2010;Total;175
Jeceaba (MG);2010;Homens;92
Jeceaba (MG);2010;Mulheres;83
Jenipapo de Minas (MG);2010;Total;525
Jenipapo de Minas (MG);2010;Homens;275
Jenipapo de Minas (MG);2010;Mulheres;249
Jequeri (MG);2010;Total;530
Jequeri (MG);2010;Homens;333
Jequeri (MG);2010;Mulheres;196
Jequitaí (MG);2010;Total;563
Jequitaí (MG);2010;Homens;281
Jequitaí (MG);2010;Mulheres;282
Jequitibá (MG);2010;Total;550
Jequitibá (MG);2010;Homens;264
Jequitibá (MG);2010;Mulheres;286
Jequitinhonha (MG);2010;Total;1326
Jequitinhonha (MG);2010;Homens;683
Jequitinhonha (MG);2010;Mulheres;643
Jesuânia (MG);2010;Total;302
Jesuânia (MG);2010;Homens;157
Jesuânia (MG);2010;Mulheres;145
Joaíma (MG);2010;Total;861
Joaíma (MG);2010;Homens;423
Joaíma (MG);2010;Mulheres;438
Joanésia (MG);2010;Total;342
Joanésia (MG);2010;Homens;188
Joanésia (MG);2010;Mulheres;154
João Monlevade (MG);2010;Total;4647
João Monlevade (MG);2010;Homens;2396
João Monlevade (MG);2010;Mulheres;2251
João Pinheiro (MG);2010;Total;2506
João Pinheiro (MG);2010;Homens;1260
João Pinheiro (MG);2010;Mulheres;1246
Joaquim Felício (MG);2010;Total;307
Joaquim Felício (MG);2010;Homens;175
Joaquim Felício (MG);2010;Mulheres;131
Jordânia (MG);2010;Total;627
Jordânia (MG);2010;Homens;280
Jordânia (MG);2010;Mulheres;347
José Gonçalves de Minas (MG);2010;Total;248
José Gonçalves de Minas (MG);2010;Homens;91
José Gonçalves de Minas (MG);2010;Mulheres;157
José Raydan (MG);2010;Total;624
José Raydan (MG);2010;Homens;311
José Raydan (MG);2010;Mulheres;313
Josenópolis (MG);2010;Total;132
Josenópolis (MG);2010;Homens;60
Josenópolis (MG);2010;Mulheres;72
Nova União (MG);2010;Total;567
Nova União (MG);2010;Homens;288
Nova União (MG);2010;Mulheres;279
Juatuba (MG);2010;Total;4169
Juatuba (MG);2010;Homens;2131
Juatuba (MG);2010;Mulheres;2038
Juiz de Fora (MG);2010;Total;30395
Juiz de Fora (MG);2010;Homens;14157
Juiz de Fora (MG);2010;Mulheres;16238
Juramento (MG);2010;Total;272
Juramento (MG);2010;Homens;137
Juramento (MG);2010;Mulheres;136
Juruaia (MG);2010;Total;704
Juruaia (MG);2010;Homens;264
Juruaia (MG);2010;Mulheres;440
Juvenília (MG);2010;Total;181
Juvenília (MG);2010;Homens;90
Juvenília (MG);2010;Mulheres;92
Ladainha (MG);2010;Total;812
Ladainha (MG);2010;Homens;436
Ladainha (MG);2010;Mulheres;376
Lagamar (MG);2010;Total;645
Lagamar (MG);2010;Homens;343
Lagamar (MG);2010;Mulheres;302
Lagoa da Prata (MG);2010;Total;2954
Lagoa da Prata (MG);2010;Homens;1584
Lagoa da Prata (MG);2010;Mulheres;1371
Lagoa dos Patos (MG);2010;Total;146
Lagoa dos Patos (MG);2010;Homens;73
Lagoa dos Patos (MG);2010;Mulheres;73
Lagoa Dourada (MG);2010;Total;381
Lagoa Dourada (MG);2010;Homens;183
Lagoa Dourada (MG);2010;Mulheres;198
Lagoa Formosa (MG);2010;Total;1639
Lagoa Formosa (MG);2010;Homens;811
Lagoa Formosa (MG);2010;Mulheres;827
Lagoa Grande (MG);2010;Total;883
Lagoa Grande (MG);2010;Homens;443
Lagoa Grande (MG);2010;Mulheres;440
Lagoa Santa (MG);2010;Total;8445
Lagoa Santa (MG);2010;Homens;4233
Lagoa Santa (MG);2010;Mulheres;4213
Lajinha (MG);2010;Total;1841
Lajinha (MG);2010;Homens;870
Lajinha (MG);2010;Mulheres;971
Lambari (MG);2010;Total;1128
Lambari (MG);2010;Homens;492
Lambari (MG);2010;Mulheres;636
Lamim (MG);2010;Total;165
Lamim (MG);2010;Homens;80
Lamim (MG);2010;Mulheres;84
Laranjal (MG);2010;Total;335
Laranjal (MG);2010;Homens;178
Laranjal (MG);2010;Mulheres;157
Lassance (MG);2010;Total;646
Lassance (MG);2010;Homens;324
Lassance (MG);2010;Mulheres;322
Lavras (MG);2010;Total;7853
Lavras (MG);2010;Homens;3661
Lavras (MG);2010;Mulheres;4192
Leandro Ferreira (MG);2010;Total;268
Leandro Ferreira (MG);2010;Homens;133
Leandro Ferreira (MG);2010;Mulheres;135
Leme do Prado (MG);2010;Total;287
Leme do Prado (MG);2010;Homens;129
Leme do Prado (MG);2010;Mulheres;158
Leopoldina (MG);2010;Total;1984
Leopoldina (MG);2010;Homens;931
Leopoldina (MG);2010;Mulheres;1052
Liberdade (MG);2010;Total;283
Liberdade (MG);2010;Homens;138
Liberdade (MG);2010;Mulheres;146
Lima Duarte (MG);2010;Total;1295
Lima Duarte (MG);2010;Homens;602
Lima Duarte (MG);2010;Mulheres;694
Limeira do Oeste (MG);2010;Total;958
Limeira do Oeste (MG);2010;Homens;497
Limeira do Oeste (MG);2010;Mulheres;461
Lontra (MG);2010;Total;562
Lontra (MG);2010;Homens;243
Lontra (MG);2010;Mulheres;319
Luisburgo (MG);2010;Total;521
Luisburgo (MG);2010;Homens;236
Luisburgo (MG);2010;Mulheres;285
Luislândia (MG);2010;Total;359
Luislândia (MG);2010;Homens;178
Luislândia (MG);2010;Mulheres;181
Luminárias (MG);2010;Total;452
Luminárias (MG);2010;Homens;241
Luminárias (MG);2010;Mulheres;211
Luz (MG);2010;Total;1233
Luz (MG);2010;Homens;663
Luz (MG);2010;Mulheres;569
Machacalis (MG);2010;Total;561
Machacalis (MG);2010;Homens;270
Machacalis (MG);2010;Mulheres;291
Machado (MG);2010;Total;2266
Machado (MG);2010;Homens;1019
Machado (MG);2010;Mulheres;1247
Madre de Deus de Minas (MG);2010;Total;384
Madre de Deus de Minas (MG);2010;Homens;191
Madre de Deus de Minas (MG);2010;Mulheres;193
Malacacheta (MG);2010;Total;777
Malacacheta (MG);2010;Homens;447
Malacacheta (MG);2010;Mulheres;330
Mamonas (MG);2010;Total;357
Mamonas (MG);2010;Homens;200
Mamonas (MG);2010;Mulheres;157
Manga (MG);2010;Total;613
Manga (MG);2010;Homens;352
Manga (MG);2010;Mulheres;262
Manhuaçu (MG);2010;Total;5060
Manhuaçu (MG);2010;Homens;2277
Manhuaçu (MG);2010;Mulheres;2783
Manhumirim (MG);2010;Total;1538
Manhumirim (MG);2010;Homens;729
Manhumirim (MG);2010;Mulheres;809
Mantena (MG);2010;Total;1915
Mantena (MG);2010;Homens;812
Mantena (MG);2010;Mulheres;1103
Maravilhas (MG);2010;Total;597
Maravilhas (MG);2010;Homens;307
Maravilhas (MG);2010;Mulheres;290
Mar de Espanha (MG);2010;Total;1110
Mar de Espanha (MG);2010;Homens;578
Mar de Espanha (MG);2010;Mulheres;532
Maria da Fé (MG);2010;Total;378
Maria da Fé (MG);2010;Homens;179
Maria da Fé (MG);2010;Mulheres;199
Mariana (MG);2010;Total;4120
Mariana (MG);2010;Homens;2067
Mariana (MG);2010;Mulheres;2053
Marilac (MG);2010;Total;320
Marilac (MG);2010;Homens;152
Marilac (MG);2010;Mulheres;168
Mário Campos (MG);2010;Total;2544
Mário Campos (MG);2010;Homens;1314
Mário Campos (MG);2010;Mulheres;1230
Maripá de Minas (MG);2010;Total;168
Maripá de Minas (MG);2010;Homens;86
Maripá de Minas (MG);2010;Mulheres;82
Marliéria (MG);2010;Total;510
Marliéria (MG);2010;Homens;263
Marliéria (MG);2010;Mulheres;247
Marmelópolis (MG);2010;Total;153
Marmelópolis (MG);2010;Homens;83
Marmelópolis (MG);2010;Mulheres;70
Martinho Campos (MG);2010;Total;945
Martinho Campos (MG);2010;Homens;434
Martinho Campos (MG);2010;Mulheres;511
Martins Soares (MG);2010;Total;1016
Martins Soares (MG);2010;Homens;541
Martins Soares (MG);2010;Mulheres;476
Mata Verde (MG);2010;Total;551
Mata Verde (MG);2010;Homens;265
Mata Verde (MG);2010;Mulheres;286
Materlândia (MG);2010;Total;223
Materlândia (MG);2010;Homens;100
Materlândia (MG);2010;Mulheres;123
Mateus Leme (MG);2010;Total;3693
Mateus Leme (MG);2010;Homens;1892
Mateus Leme (MG);2010;Mulheres;1800
Matias Barbosa (MG);2010;Total;939
Matias Barbosa (MG);2010;Homens;455
Matias Barbosa (MG);2010;Mulheres;484
Matias Cardoso (MG);2010;Total;817
Matias Cardoso (MG);2010;Homens;442
Matias Cardoso (MG);2010;Mulheres;375
Matipó (MG);2010;Total;941
Matipó (MG);2010;Homens;489
Matipó (MG);2010;Mulheres;452
Mato Verde (MG);2010;Total;443
Mato Verde (MG);2010;Homens;222
Mato Verde (MG);2010;Mulheres;221
Matozinhos (MG);2010;Total;2932
Matozinhos (MG);2010;Homens;1428
Matozinhos (MG);2010;Mulheres;1503
Matutina (MG);2010;Total;326
Matutina (MG);2010;Homens;182
Matutina (MG);2010;Mulheres;143
Medeiros (MG);2010;Total;291
Medeiros (MG);2010;Homens;155
Medeiros (MG);2010;Mulheres;136
Medina (MG);2010;Total;907
Medina (MG);2010;Homens;505
Medina (MG);2010;Mulheres;401
Mendes Pimentel (MG);2010;Total;436
Mendes Pimentel (MG);2010;Homens;241
Mendes Pimentel (MG);2010;Mulheres;195
Mercês (MG);2010;Total;584
Mercês (MG);2010;Homens;293
Mercês (MG);2010;Mulheres;291
Mesquita (MG);2010;Total;277
Mesquita (MG);2010;Homens;139
Mesquita (MG);2010;Mulheres;138
Minas Novas (MG);2010;Total;787
Minas Novas (MG);2010;Homens;401
Minas Novas (MG);2010;Mulheres;386
Minduri (MG);2010;Total;417
Minduri (MG);2010;Homens;209
Minduri (MG);2010;Mulheres;208
Mirabela (MG);2010;Total;465
Mirabela (MG);2010;Homens;257
Mirabela (MG);2010;Mulheres;208
Miradouro (MG);2010;Total;785
Miradouro (MG);2010;Homens;390
Miradouro (MG);2010;Mulheres;394
Miraí (MG);2010;Total;670
Miraí (MG);2010;Homens;326
Miraí (MG);2010;Mulheres;344
Miravânia (MG);2010;Total;214
Miravânia (MG);2010;Homens;109
Miravânia (MG);2010;Mulheres;106
Moeda (MG);2010;Total;519
Moeda (MG);2010;Homens;265
Moeda (MG);2010;Mulheres;254
Moema (MG);2010;Total;565
Moema (MG);2010;Homens;305
Moema (MG);2010;Mulheres;260
Monjolos (MG);2010;Total;141
Monjolos (MG);2010;Homens;58
Monjolos (MG);2010;Mulheres;82
Monsenhor Paulo (MG);2010;Total;699
Monsenhor Paulo (MG);2010;Homens;312
Monsenhor Paulo (MG);2010;Mulheres;387
Montalvânia (MG);2010;Total;419
Montalvânia (MG);2010;Homens;208
Montalvânia (MG);2010;Mulheres;211
Monte Alegre de Minas (MG);2010;Total;1891
Monte Alegre de Minas (MG);2010;Homens;971
Monte Alegre de Minas (MG);2010;Mulheres;920
Monte Azul (MG);2010;Total;926
Monte Azul (MG);2010;Homens;439
Monte Azul (MG);2010;Mulheres;487
Monte Belo (MG);2010;Total;745
Monte Belo (MG);2010;Homens;436
Monte Belo (MG);2010;Mulheres;309
Monte Carmelo (MG);2010;Total;3014
Monte Carmelo (MG);2010;Homens;1499
Monte Carmelo (MG);2010;Mulheres;1515
Monte Formoso (MG);2010;Total;236
Monte Formoso (MG);2010;Homens;138
Monte Formoso (MG);2010;Mulheres;98
Monte Santo de Minas (MG);2010;Total;1319
Monte Santo de Minas (MG);2010;Homens;651
Monte Santo de Minas (MG);2010;Mulheres;669
Montes Claros (MG);2010;Total;23842
Montes Claros (MG);2010;Homens;11394
Montes Claros (MG);2010;Mulheres;12448
Monte Sião (MG);2010;Total;1826
Monte Sião (MG);2010;Homens;850
Monte Sião (MG);2010;Mulheres;977
Montezuma (MG);2010;Total;324
Montezuma (MG);2010;Homens;167
Montezuma (MG);2010;Mulheres;157
Morada Nova de Minas (MG);2010;Total;677
Morada Nova de Minas (MG);2010;Homens;347
Morada Nova de Minas (MG);2010;Mulheres;329
Morro da Garça (MG);2010;Total;152
Morro da Garça (MG);2010;Homens;86
Morro da Garça (MG);2010;Mulheres;66
Morro do Pilar (MG);2010;Total;132
Morro do Pilar (MG);2010;Homens;76
Morro do Pilar (MG);2010;Mulheres;55
